title,shop_name,source,category_clean,price,price_tier,rating_filled,nb_reviews,composite_score,discount_pct,cluster_kmeans,cluster_dbscan,is_anomaly,pca_x,pca_y
magic bullet Cross Blade,nutribullet,woocommerce,accessories,14.99,budget,4.7,0,0.576,0.0,0,18,0,-2.141420728198157,0.5663313048382151
Mexi-Ranch Dip Mix Packets &#8211; 4 Pack,danosseasoning,woocommerce,combos,7.48,budget,4.7,0,0.576,0.0,0,18,0,-2.167495380336541,0.5254480886058522
Ranch Dip Mix Packets &#8211; 4 Pack,danosseasoning,woocommerce,combos,7.48,budget,4.7,0,0.576,0.0,0,18,0,-2.167495380336541,0.5254480886058522
Spicy BBQ Seasoning &#8211; Medium Bottle,danosseasoning,woocommerce,outlaws,11.49,budget,4.7,0,0.576,0.0,0,18,0,-2.1535726965715716,0.5472778751693376
Sweet Caribbean<sup>&trade;</sup> Seasoning &#8211; Medium Bottle,danosseasoning,woocommerce,outlaws,11.49,budget,4.7,0,0.576,0.0,0,18,0,-2.1535726965715716,0.5472778751693376
Sweet &#038; Tangy BBQ Seasoning Made With Tamarind &#8211; Medium Bottle,danosseasoning,woocommerce,outlaws,11.49,budget,4.7,0,0.576,0.0,0,18,0,-2.1535726965715716,0.5472778751693376
Blackened Bloody Mary &#8211; Medium Bottle,danosseasoning,woocommerce,outlaws,11.49,budget,4.7,0,0.576,0.0,0,18,0,-2.1535726965715716,0.5472778751693376
Butter Steak &#8211; Medium Bottle,danosseasoning,woocommerce,outlaws,11.49,budget,4.7,0,0.576,0.0,0,18,0,-2.1535726965715716,0.5472778751693376
French Onion Dip Mix Packets &#8211; 4 Pack,danosseasoning,woocommerce,combos,7.48,budget,4.7,0,0.576,0.0,0,18,0,-2.167495380336541,0.5254480886058522
Butter Dust &#8211; Medium Bottle,danosseasoning,woocommerce,outlaws,11.49,budget,4.7,0,0.576,0.0,0,18,0,-2.1535726965715716,0.5472778751693376
Tac-O Seasoning &#8211; Online Exclusive Size &#8211; 2 Pack,danosseasoning,woocommerce,unknown,11.0,budget,4.7,0,0.576,0.0,0,18,0,-2.1552739721438496,0.5446103950156947
Spicy Seasoning &#8211; Online Exclusive Size &#8211; 2 Pack,danosseasoning,woocommerce,unknown,11.0,budget,4.7,0,0.576,0.0,0,18,0,-2.1552739721438496,0.5446103950156947
Preem-O Seasoning &#8211; Online Exclusive Size &#8211; 2 Pack,danosseasoning,woocommerce,unknown,11.0,budget,4.7,0,0.576,0.0,0,18,0,-2.1552739721438496,0.5446103950156947
Jalapeño Cheesoning Seasoning &#8211; Online Exclusive Size &#8211; 2 Pack,danosseasoning,woocommerce,unknown,11.0,budget,4.7,0,0.576,0.0,0,18,0,-2.1552739721438496,0.5446103950156947
Red Pepper Cheesoning &#8211; Online Exclusive Size &#8211; 2 Pack,danosseasoning,woocommerce,unknown,11.0,budget,4.7,0,0.576,0.0,0,18,0,-2.1552739721438496,0.5446103950156947
Italian-O Seasoning &#8211; Online Exclusive Size &#8211; 2 Pack,danosseasoning,woocommerce,unknown,11.0,budget,4.7,0,0.576,0.0,0,18,0,-2.1552739721438496,0.5446103950156947
Chili Lime Seasoning &#8211; Online Exclusive Size &#8211; 2 Pack,danosseasoning,woocommerce,unknown,11.0,budget,4.7,0,0.576,0.0,0,18,0,-2.1552739721438496,0.5446103950156947
Cajun Seasoning &#8211; Online Exclusive Size &#8211; 2 Pack,danosseasoning,woocommerce,unknown,11.0,budget,4.7,0,0.576,0.0,0,18,0,-2.1552739721438496,0.5446103950156947
magic bullet 3 Year Extended Warranty,nutribullet,woocommerce,warranty,10.99,budget,4.7,0,0.576,0.0,0,18,0,-2.155308692053488,0.5445559566452123
nutribullet Turbo™ Storage Lid Set,nutribullet,woocommerce,accessories,9.99,budget,4.7,0,0.576,0.0,0,18,0,-2.1587806830173206,0.5391121195969616
nutribullet Baby 12 oz Short Cup,nutribullet,woocommerce,accessories,10.99,budget,4.7,0,0.576,0.0,0,18,0,-2.155308692053488,0.5445559566452123
nutribullet Turbo™ Pour Lid,nutribullet,woocommerce,accessories,9.99,budget,4.7,0,0.576,0.0,0,18,0,-2.1587806830173206,0.5391121195969616
magic bullet Mini 3 Year Extended Warranty,nutribullet,woocommerce,warranty,7.99,budget,4.7,0,0.576,0.0,0,18,0,-2.165724664944986,0.5282244455004601
nutribullet GO 3 Year Extended Warranty,nutribullet,woocommerce,warranty,7.99,budget,4.7,0,0.576,0.0,0,18,0,-2.165724664944986,0.5282244455004601
magic bullet Kitchen Prep Chopping Blade,nutribullet,woocommerce,accessories,9.99,budget,4.7,0,0.576,0.0,0,18,0,-2.1587806830173206,0.5391121195969616
Level Up Sports Bra (Clove),born_primitive,shopify,sports bras,28.8,budget,4.7,0,0.571,40.0,1,1,0,-1.1350524465845717,-0.7637904471804199
AO Forever Tee | Pure Cashmere Classic-Fit PYCA Pro®,cuts_clothing,shopify,shirts,42.0,budget,4.7,0,0.5676,22.2,1,13,0,-0.2640047554153638,-0.3069708725345767
AO Forever Classic-Tee | Mocha Classic-Fit PYCA Pro®,cuts_clothing,shopify,shirts  tops,42.0,budget,4.7,0,0.5676,22.2,1,13,0,-0.2640047554153638,-0.3069708725345767
AO Forever Tee | Port Classic-Fit PYCA Pro®,cuts_clothing,shopify,shirts,42.0,budget,4.7,0,0.5676,22.2,1,13,0,-0.2640047554153638,-0.3069708725345767
AO Forever Classic-Fit Tee | Cadet Blue Classic-Fit PYCA Pro®,cuts_clothing,shopify,shirts,42.0,budget,4.7,0,0.5676,22.2,1,13,0,-0.5097065581695737,-0.2690055959374216
AO Forever Classic-Fit Tee | Currant Classic-Fit PYCA Pro®,cuts_clothing,shopify,shirts,42.0,budget,4.7,0,0.5676,22.2,1,13,0,-0.2640047554153638,-0.3069708725345767
HEAVY COTTON EASY PARKE PANTS - SEASHELL,set_active,shopify,basic bottoms,47.6,mid_range,4.4,0,0.567,30.0,3,4,0,-0.5643579481777383,-1.5689978999728589
Hyperloop Overshirt | Black Signature-Fit,cuts_clothing,shopify,sweatshirts,70.0,mid_range,4.4,0,0.5628,28.6,3,4,0,-0.24146540261397845,-1.442408351484689
Men's Recovery Jogger (Tactical Green),born_primitive,shopify,mens joggers,64.0,mid_range,4.4,0,0.562,20.0,3,4,0,-0.04276965958820116,-1.260969258204588
AO V-neck Tee 6-Pack,cuts_clothing,shopify,bundles,160.0,premium,4.8,0,0.559,50.6,1,20,0,-1.2481622652722115,0.11405980228499747
AO Jogger 2-Pack,cuts_clothing,shopify,bundles,118.0,premium,4.8,0,0.559,50.0,1,20,0,-1.3942352520876031,-0.09631869293959944
AO Split Tee 6-Pack,cuts_clothing,shopify,bundles,160.0,premium,4.8,0,0.559,50.6,1,20,0,-1.2481622652722115,0.11405980228499747
AO Elongated Tee 6-Pack,cuts_clothing,shopify,bundles,160.0,premium,4.8,0,0.559,50.6,1,20,0,-1.2481622652722115,0.11405980228499747
AO Jogger 3-Pack,cuts_clothing,shopify,bundles,118.0,premium,4.8,0,0.559,66.7,1,-1,1,-1.3872945557796956,-0.6046294185933855
247 Cargo Half Tight - Jet Black,represent,shopify,shorts,105.0,premium,4.8,0,0.559,0.0,2,14,0,0.6870001635182952,0.9366956545082484
247 On A Mission T-Shirt - Jet Black,represent,shopify,t-shirts,100.0,premium,4.8,0,0.559,0.0,2,14,0,0.7924911100762361,0.8904938309684174
247 Training Tank - Black,represent,shopify,tops,95.0,premium,4.8,0,0.559,0.0,2,14,0,0.5294293525028627,0.9012399223243189
Team 247 Jersey Short - Clay,represent,shopify,shorts,90.0,premium,4.8,0,0.559,0.0,2,14,0,0.7577712004379086,0.8360554604859103
Team 247 Oversized T-Shirt - Jet Black,represent,shopify,t-shirts,90.0,premium,4.8,0,0.559,0.0,2,14,0,0.8806221018150135,0.8170728221873328
Micro Owners Club Swim Shorts - Black,represent,shopify,shorts,90.0,premium,4.8,0,0.559,0.0,2,14,0,0.8806221018150135,0.8170728221873328
Team 247 Oversized Tank - Jet Black,represent,shopify,t-shirts,85.0,mid_range,4.8,0,0.559,0.0,2,14,0,0.8632621469958498,0.7898536369460792
Initial Boxy Tank - Ice Grey Marl,represent,shopify,t-shirts,80.0,mid_range,4.8,0,0.559,0.0,2,14,0,0.47734948804537136,0.8195823666005583
247 Uprising Oversized Hoodie - Chocolate,represent,shopify,hoodies,175.0,premium,4.8,0,0.559,0.0,2,14,0,0.9300395309865878,1.3177642478857978
247 Hooded Quarter Zip - Black,represent,shopify,outerwear,175.0,premium,4.8,0,0.559,0.0,2,14,0,0.9300395309865878,1.3177642478857978
247 DNA Track Jacket - Jet Black,represent,shopify,outerwear,175.0,premium,4.8,0,0.559,0.0,2,14,0,0.8071886296094828,1.3367468861843754
British Cowboys T-Shirt - Dusty Brown,represent,shopify,t-shirts,175.0,premium,4.8,0,0.559,0.0,2,14,0,0.9300395309865878,1.3177642478857978
247 DNA Graphic Hoodie - Jet Black,represent,shopify,hoodies,165.0,premium,4.8,0,0.559,0.0,2,14,0,0.8953196213482603,1.2633258774032907
Team 247 Oversized Hoodie - Clay,represent,shopify,hoodies,165.0,premium,4.8,0,0.559,0.0,2,14,0,0.8953196213482603,1.2633258774032907
Dream On Tour T-Shirt - Nero,represent,shopify,t-shirts,165.0,premium,4.8,0,0.559,0.0,2,14,0,1.14102142410247,1.2253606008061357
Micro Owners Club Sweatpant - Cream Marl,represent,shopify,pants,165.0,premium,4.8,0,0.559,0.0,2,14,0,1.14102142410247,1.2253606008061357
247 Run Quarter Zip - Jet Black,represent,shopify,outerwear,165.0,premium,4.8,0,0.559,0.0,2,14,0,0.7724687199711553,1.2823085157018683
Represent X Metallica Local Crew Long Sleeve T-Shirt - Flat White,represent,shopify,t-shirts,160.0,premium,4.8,0,0.559,0.0,2,14,0,0.8779596665290965,1.2361066921620372
Raceway Long Sleeve T-Shirt - Matcha,represent,shopify,t-shirts,160.0,premium,4.8,0,0.559,0.0,2,14,0,0.8779596665290965,1.2361066921620372
Team 247 Straight Leg Track Pant - Jet Black,represent,shopify,pants,160.0,premium,4.8,0,0.559,0.0,2,14,0,0.8779596665290965,1.2361066921620372
World Championship T-Shirt - Stained Black,represent,shopify,t-shirts,155.0,premium,4.8,0,0.559,0.0,2,14,0,0.8605997117099328,1.2088875069207838
Waffle Long Sleeve T-Shirt - Black,represent,shopify,t-shirts,155.0,premium,4.8,0,0.559,0.0,2,14,0,0.7377488103328278,1.2278701452193614
Represent X Iron Maiden Holy Smoke T-Shirt - Sunfade Grey,represent,shopify,t-shirts,155.0,premium,4.8,0,0.559,0.0,2,14,0,0.7377488103328278,1.2278701452193614
Represent X Iron Maiden Anniversary T-Shirt - Stained Black,represent,shopify,t-shirts,155.0,premium,4.8,0,0.559,0.0,2,14,0,0.8605997117099328,1.2088875069207838
All Over Crochet Shirt - Jet Black,represent,shopify,knitwear,205.0,premium,4.8,0,0.559,0.0,2,14,0,0.9113483585244654,1.5000619976318965
Out Of The Shadows Sweater - Stained Black,represent,shopify,sweaters,205.0,premium,4.8,0,0.559,0.0,2,14,0,1.0341992599015704,1.481079359333319
Angel Border Sweater - Stained Black,represent,shopify,sweaters,205.0,premium,4.8,0,0.559,0.0,2,14,0,1.2799010626557803,1.443114082736164
247 Borg Fleece - Black,represent,shopify,outerwear,205.0,premium,4.8,0,0.559,0.0,2,14,0,1.0341992599015704,1.481079359333319
Season Cargo Short - Jet Black,represent,shopify,shorts,200.0,premium,4.8,0,0.559,0.0,2,14,0,0.8939884037053017,1.4728428123906432
Embroidered Bowling Shirt - Antique White,represent,shopify,shirts,200.0,premium,4.8,0,0.559,0.0,2,14,0,0.8939884037053017,1.4728428123906432
247 Run Gilet - Jet Black,represent,shopify,outerwear,200.0,premium,4.8,0,0.559,0.0,2,14,0,1.0168393050824067,1.4538601740920656
247 Form Zip Hoodie - Teal,represent,shopify,hoodies,200.0,premium,4.8,0,0.559,0.0,2,14,0,1.0168393050824067,1.4538601740920656
EngLAnd Sweater - Washed White Realtree®,represent,shopify,sweaters,195.0,premium,4.8,0,0.559,0.0,2,14,0,0.9994793502632429,1.426640988850812
247 Uprising Zip Hoodie - Steel,represent,shopify,hoodies,190.0,premium,4.8,0,0.559,0.0,2,14,0,0.9821193954440792,1.3994218036095585
Team 247 Track Jacket - Jet Black,represent,shopify,outerwear,190.0,premium,4.8,0,0.559,0.0,2,14,0,0.9821193954440792,1.3994218036095585
Tech Cargo Short - Jet Black,represent,shopify,shorts,185.0,premium,4.8,0,0.559,0.0,2,14,0,0.8419085392478104,1.3911852566668825
247 Form Sweatpant - Grey Marl,represent,shopify,pants,185.0,premium,4.8,0,0.559,0.0,2,14,0,0.8419085392478104,1.3911852566668825
Reversible Living Legacy Tour T-Shirt - Flat White,represent,shopify,t-shirts,180.0,premium,4.8,0,0.559,0.0,2,14,0,1.1931012885599614,1.3070181565298964
247 Ultra Midlayer - Jet Black,represent,shopify,hoodies,180.0,premium,4.8,0,0.559,0.0,2,14,0,0.8245485844286466,1.363966071425629
Retro Football Long Sleeve T-Shirt - Shell,represent,shopify,t-shirts,175.0,premium,4.8,0,0.559,0.0,2,14,0,0.8071886296094828,1.3367468861843754
Check Shirt - Quartz,represent,shopify,shirts,240.0,premium,4.8,0,0.559,0.0,2,14,0,1.2785698450128216,1.6526310177235164
Bonded Reversible Check Shirt - Nero,represent,shopify,shirts,240.0,premium,4.8,0,0.559,0.0,2,14,0,1.4014207463899264,1.6336483794249388
Cotton Workwear Pant - Washed Black,represent,shopify,pants,240.0,premium,4.8,0,0.559,0.0,2,14,0,1.2785698450128216,1.6526310177235164
Grand Vintage Hoodie - Washed Sage,represent,shopify,hoodies,235.0,premium,4.8,0,0.559,0.0,2,14,0,1.138358988816553,1.6443944707808402
Wool Pant - Grey,represent,shopify,pants,235.0,premium,4.8,0,0.559,0.0,2,14,0,1.261209890193658,1.6254118324822628
LA Store Hoodie - Flat White,represent,shopify,hoodies,230.0,premium,4.8,0,0.559,0.0,2,14,0,0.38389362573475966,1.731071115331052
Initial Star Hoodie - Jet Black,represent,shopify,hoodies,230.0,premium,4.8,0,0.559,0.0,2,14,0,0.9981481326202842,1.6361579238381643
Legacy Cherubs Hoodie - Jet Black,represent,shopify,hoodies,230.0,premium,4.8,0,0.559,0.0,2,14,0,1.1209990339973892,1.6171752855395867
Rep Applique Hoodie - Forest Green,represent,shopify,hoodies,230.0,premium,4.8,0,0.559,0.0,2,14,0,0.9981481326202842,1.6361579238381643
Stepped Hem Hoodie - Stained Black,represent,shopify,hoodies,230.0,premium,4.8,0,0.559,0.0,2,14,0,1.1209990339973892,1.6171752855395867
EngLAnd Hoodie - Washed Brown,represent,shopify,hoodies,220.0,premium,4.8,0,0.559,0.0,2,14,0,1.2091300257361666,1.5437542767585022
Micro Owners Club Track Jacket - Black,represent,shopify,outerwear,220.0,premium,4.8,0,0.559,0.0,2,14,0,1.0862791243590617,1.5627369150570796
247 Foil Jacket - Silver,represent,shopify,outerwear,220.0,premium,4.8,0,0.559,0.0,2,14,0,1.0862791243590617,1.5627369150570796
247 Taped Pant - Black,represent,shopify,pants,215.0,premium,4.8,0,0.559,0.0,2,14,0,0.946068268162793,1.5545003681144036
Represent Owners Club Zip Through Hoodie - Sprayed Ice Grey Marl,represent,shopify,hoodies,215.0,premium,4.8,0,0.559,0.0,2,14,0,1.3146209722941078,1.497552453218671
247 Overhead Training Jacket - Chalk,represent,shopify,outerwear,205.0,premium,4.8,0,0.559,0.0,2,14,0,1.2799010626557803,1.443114082736164
247 Ultra Jacket - Glacier Fade Out,represent,shopify,outerwear,265.0,premium,4.8,0,0.559,0.0,2,14,0,1.2425187177315355,1.8077095822283613
Nylon Overshirt - Jet Black,represent,shopify,shirts,260.0,premium,4.8,0,0.559,0.0,2,14,0,1.1023078615352668,1.7994730352856851
Ombre Sweater - Light Grey,represent,shopify,knitwear,260.0,premium,4.8,0,0.559,0.0,2,14,0,1.3480096642894766,1.7615077586885302
Represent Crest Shirt - Antique White,represent,shopify,shirts,255.0,premium,4.8,0,0.559,0.0,2,14,0,1.2077988080932078,1.753271211745854
Represent X Metallica Ride The Lightning Hoodie - Vintage Grey,represent,shopify,hoodies,255.0,premium,4.8,0,0.559,0.0,2,14,0,1.2077988080932078,1.753271211745854
Textured Borg Hoodie - Jet Black,represent,shopify,knitwear,255.0,premium,4.8,0,0.559,0.0,2,14,0,1.084947906716103,1.7722538500444316
Taped Track Jacket - Jet Black,represent,shopify,outerwear,255.0,premium,4.8,0,0.559,0.0,2,14,0,1.4535006108474176,1.715305935148699
Nothing Faster Quarter Zip Sweatshirt - Stained Black,represent,shopify,sweaters,255.0,premium,4.8,0,0.559,0.0,2,14,0,1.4535006108474176,1.715305935148699
Represent Legacy Crest Hoodie - Stained Black,represent,shopify,hoodies,250.0,premium,4.8,0,0.559,0.0,2,14,0,1.313289754651149,1.7070693882060233
Represent Angel Border Hoodie - Stained Black,represent,shopify,hoodies,250.0,premium,4.8,0,0.559,0.0,2,14,0,1.436140656028254,1.6880867499074457
247 Panelled Insulated Jacket - Black,represent,shopify,outerwear,250.0,premium,4.8,0,0.559,0.0,2,14,0,1.1904388532740442,1.7260520265046007
Taped Track Pant - Jet Black,represent,shopify,pants,250.0,premium,4.8,0,0.559,0.0,2,14,0,1.436140656028254,1.6880867499074457
Vintage Flannel - Desert Yellow,represent,shopify,shirts,245.0,premium,4.8,0,0.559,0.0,2,14,0,1.2959297998319852,1.6798502029647697
Nylon Workwear Pant - Jet Black,represent,shopify,pants,240.0,premium,4.8,0,0.559,0.0,2,14,0,1.0328680422586118,1.6905962943206714
Knitted Polo - Aged White,represent,shopify,knitwear,240.0,premium,4.8,0,0.559,0.0,2,14,0,1.4014207463899264,1.6336483794249388
England Applique Hoodie - Grey Marl,represent,shopify,hoodies,240.0,premium,4.8,0,0.559,0.0,2,14,0,1.0328680422586118,1.6905962943206714
Textured Overshirt - Jet Black,represent,shopify,shirts,310.0,premium,4.8,0,0.559,0.0,2,14,0,1.2759074097269045,2.071664887698221
Arch Flannel Shirt - Flat White Jet Black,represent,shopify,shirts,310.0,premium,4.8,0,0.559,0.0,2,14,0,1.644460113858219,2.0147169728024883
Knitted Bomber Jacket - Jet Black,represent,shopify,knitwear,300.0,premium,4.8,0,0.559,0.0,2,14,0,1.6097402042198916,1.9602786023199812
Reversible Living Legacy Tour Hoodie - Nero,represent,shopify,hoodies,290.0,premium,4.8,0,0.559,0.0,2,14,0,1.5750202945815641,1.905840231837474
Reversible Fade Out Sweater - Cloud,represent,shopify,knitwear,290.0,premium,4.8,0,0.559,0.0,2,14,0,1.4521693932044593,1.9248228701360517
British Cowboys Hoodie - Stained Black,represent,shopify,hoodies,290.0,premium,4.8,0,0.559,0.0,2,14,0,1.3293184918273544,1.943805508434629
Heaton Workwear Pant - Jet Black,represent,shopify,pants,290.0,premium,4.8,0,0.559,0.0,2,14,0,1.3293184918273544,1.943805508434629
Cord Zip Flannel Shirt - Mineral,represent,shopify,shirts,275.0,premium,4.8,0,0.559,0.0,2,14,0,1.4000895287469677,1.8431653144122908
Sierra Cord Shirt - Vintage Khaki,represent,shopify,shirts,275.0,premium,4.8,0,0.559,0.0,2,14,0,1.5229404301240728,1.8241826761137132
Realtree® Zip Up Camo Boxy Hoodie - Camo,represent,shopify,hoodies,270.0,premium,4.8,0,0.559,0.0,2,14,0,1.1370277711735943,1.8539114057681925
Represent X Metallica Local Crew Zip Hoodie - Stained Black,represent,shopify,hoodies,270.0,premium,4.8,0,0.559,0.0,2,14,0,1.2598786725506994,1.8349287674696149
Knitted Varsity Long Sleeve Jersey - Vintage Grey,represent,shopify,knitwear,270.0,premium,4.8,0,0.559,0.0,2,14,0,1.382729573927804,1.8159461291710375
R2 Corduroy Pant - Vintage Khaki,represent,shopify,pants,270.0,premium,4.8,0,0.559,0.0,2,14,0,1.382729573927804,1.8159461291710375
Nothing Faster Hoodie - Indigo,represent,shopify,hoodies,270.0,premium,4.8,0,0.559,0.0,2,14,0,1.2598786725506994,1.8349287674696149
Laurel Knit Sweater - Sun Fade Grey,represent,shopify,knitwear,270.0,premium,4.8,0,0.559,0.0,2,14,0,1.5055804753049091,1.7969634908724599
Dream On Tour Hoodie - Sun Fade Grey,represent,shopify,hoodies,270.0,premium,4.8,0,0.559,0.0,2,14,0,1.5055804753049091,1.7969634908724599
Represent X Metallica Ride The Lightning T-Shirt - Vintage Grey,represent,shopify,t-shirts,155.0,premium,4.8,0,0.559,0.0,2,14,0,0.492047007578618,1.2658354218165164
Crest T-Shirt - Dark Taupe,represent,shopify,t-shirts,155.0,premium,4.8,0,0.559,0.0,2,14,0,0.8605997117099328,1.2088875069207838
Initial Boxy Hoodie - Dune,represent,shopify,hoodies,155.0,premium,4.8,0,0.559,0.0,2,14,0,0.7377488103328278,1.2278701452193614
Luggage Tag T-Shirt - Antique White,represent,shopify,t-shirts,155.0,premium,4.8,0,0.559,0.0,2,14,0,0.8605997117099328,1.2088875069207838
Legacy Crest Long Sleeve T-Shirt - Stained Black,represent,shopify,t-shirts,155.0,premium,4.8,0,0.559,0.0,2,14,0,0.7377488103328278,1.2278701452193614
Western Initial T-Shirt - Flat White,represent,shopify,t-shirts,150.0,premium,4.8,0,0.559,0.0,2,14,0,1.0889415596449787,1.1437030450823753
Nothing Faster T-Shirt - Stained Black,represent,shopify,t-shirts,150.0,premium,4.8,0,0.559,0.0,2,14,0,0.843239756890769,1.1816683216795303
247 DNA Hoodie - Jet Black,represent,shopify,hoodies,145.0,premium,4.8,0,0.559,0.0,2,14,0,0.8258798020716053,1.1544491364382767
Out Of The Shadows T-Shirt - Flat White,represent,shopify,t-shirts,140.0,premium,4.8,0,0.559,0.0,2,14,0,0.8085198472524415,1.1272299511970232
LA Store T-Shirt - Black,represent,shopify,t-shirts,140.0,premium,4.8,0,0.559,0.0,2,14,0,0.07141443898981192,1.2411257809884886
Hand Drawn Thoroughbred T-Shirt - Aged Black,represent,shopify,t-shirts,140.0,premium,4.8,0,0.559,0.0,2,14,0,0.9313707486295462,1.1082473128984458
Initial Oversized Sweater - Ice Grey Marl,represent,shopify,sweaters,140.0,premium,4.8,0,0.559,0.0,2,14,0,0.6856689458753364,1.1462125894956008
Elegance In Motion T-Shirt - Matcha,represent,shopify,t-shirts,140.0,premium,4.8,0,0.559,0.0,2,14,0,1.0542216500066512,1.0892646745998682
Revere Manor T-Shirt - Stained Black,represent,shopify,t-shirts,140.0,premium,4.8,0,0.559,0.0,2,14,0,0.8085198472524415,1.1272299511970232
Initial Overdye Realtree® Boxy T-Shirt - Overdyed Black,represent,shopify,t-shirts,140.0,premium,4.8,0,0.559,0.0,2,14,0,1.0542216500066512,1.0892646745998682
Initial Overdye Realtree® Oversized T-Shirt - Overdyed Black,represent,shopify,t-shirts,140.0,premium,4.8,0,0.559,0.0,2,14,0,0.6856689458753364,1.1462125894956008
Represent Swim Short - Black,represent,shopify,shorts,130.0,premium,4.8,0,0.559,0.0,2,14,0,0.15954543072858945,1.1677047722074039
Legacy Cherubs T-Shirt - Jet Black,represent,shopify,t-shirts,130.0,premium,4.8,0,0.559,0.0,2,14,0,0.7737999376141139,1.072791580714516
EngLAnd T-Shirt - Flat White,represent,shopify,t-shirts,125.0,premium,4.8,0,0.559,0.0,2,14,0,0.8792908841720549,1.0265897571746851
247 Ultra Short - Glacier Fade Out,represent,shopify,shorts,125.0,premium,4.8,0,0.559,0.0,2,14,0,0.6335890814178453,1.0645550337718401
247 Hybrid 2-In-1 Short - Flat White,represent,shopify,shorts,125.0,premium,4.8,0,0.559,0.0,2,14,0,0.6335890814178453,1.0645550337718401
247 Aero Shorts - Teal,represent,shopify,shorts,125.0,premium,4.8,0,0.559,0.0,2,14,0,0.7564399827949503,1.0455723954732625
Metal Initial R T-Shirt - Flat White,represent,shopify,t-shirts,120.0,premium,4.8,0,0.559,0.0,2,14,0,0.6162291265986815,1.0373358485305866
Serif Logo T-Shirt - Flat White,represent,shopify,t-shirts,120.0,premium,4.8,0,0.559,0.0,2,14,0,0.6162291265986815,1.0373358485305866
247 Realtree® Long Sleeve Mesh T-Shirt - Camo,represent,shopify,t-shirts,120.0,premium,4.8,0,0.559,0.0,2,14,0,0.6162291265986815,1.0373358485305866
Cowhide Trucker Jacket - Multi,represent,shopify,outerwear,1930.0,premium,4.8,0,0.559,0.0,2,-1,1,7.146234573890173,10.852715629267209
Rodeo Leather Jacket - Jet Black,represent,shopify,outerwear,1265.0,premium,4.8,0,0.559,0.0,2,-1,1,4.837360582941393,7.23256399218049
Varsity Bomber - Jet Black,represent,shopify,outerwear,535.0,premium,4.8,0,0.559,0.0,2,-1,1,2.3028071793434837,3.258562946957474
Heaton Workwear Jacket - Washed Black,represent,shopify,outerwear,410.0,premium,4.8,0,0.559,0.0,2,19,0,1.9916592102414943,2.5591006776275584
Roscoe Bomber - Whisky,represent,shopify,outerwear,410.0,premium,4.8,0,0.559,0.0,2,19,0,1.9916592102414943,2.5591006776275584
Team 247 Star Tank - Racing Red,represent,shopify,t-shirts,105.0,premium,4.8,0,0.559,0.0,2,14,0,0.6870001635182952,0.9366956545082484
247 Numbers Vest - Teal,represent,shopify,t-shirts,105.0,premium,4.8,0,0.559,0.0,2,14,0,0.6870001635182952,0.9366956545082484
Rep Applique T-Shirt - Flat White,represent,shopify,t-shirts,140.0,premium,4.8,0,0.559,0.0,2,14,0,0.6856689458753364,1.1462125894956008
Legacy Crest T-Shirt - Nero,represent,shopify,t-shirts,140.0,premium,4.8,0,0.559,0.0,2,14,0,0.6856689458753364,1.1462125894956008
Team 247 Oversized Crew - Jet Black,represent,shopify,sweaters,140.0,premium,4.8,0,0.559,0.0,2,14,0,1.0542216500066512,1.0892646745998682
Grand Vintage T-Shirt - Champagne,represent,shopify,t-shirts,130.0,premium,4.8,0,0.559,0.0,2,14,0,0.7737999376141139,1.072791580714516
Grand Vintage Hand Drawn T-Shirt - Aged White,represent,shopify,t-shirts,130.0,premium,4.8,0,0.559,0.0,2,14,0,0.5280981348599041,1.1107568573116713
Initial Star T-Shirt - Flat White,represent,shopify,t-shirts,130.0,premium,4.8,0,0.559,0.0,2,14,0,0.650949036237009,1.0917742190130937
Patron Of The Club T-Shirt - Washed Grey,represent,shopify,t-shirts,130.0,premium,4.8,0,0.559,0.0,2,14,0,0.7737999376141139,1.072791580714516
247 Short - Dusky Navy,represent,shopify,shorts,115.0,premium,4.8,0,0.559,0.0,2,14,0,0.8445709745337274,0.9721513866921779
247 Ultra Singlet - Glacier Fade Out,represent,shopify,t-shirts,115.0,premium,4.8,0,0.559,0.0,2,14,0,0.7217200731566227,0.9911340249907553
247 Hybrid T-Shirt - Red Fade Out,represent,shopify,t-shirts,115.0,premium,4.8,0,0.559,0.0,2,14,0,0.7217200731566227,0.9911340249907553
247 Torch Boxy Long Sleeve T-Shirt - Bleach Wash,represent,shopify,t-shirts,115.0,premium,4.8,0,0.559,0.0,2,14,0,0.7217200731566227,0.9911340249907553
Represent Owners Club Flocked T-Shirt - Black,represent,shopify,t-shirts,110.0,premium,4.8,0,0.559,0.0,2,14,0,0.7043601183374589,0.963914839749502
Slub Script T-Shirt - Aged White,represent,shopify,t-shirts,110.0,premium,4.8,0,0.559,0.0,2,14,0,0.581509216960354,0.9828974780480796
247 Perforated Cropped Training T-Shirt - White,represent,shopify,tops,110.0,premium,4.8,0,0.559,0.0,2,14,0,0.4586583155832491,1.0018801163466573
247 On A Mission Long Sleeve T-Shirt - Jet Black,represent,shopify,t-shirts,110.0,premium,4.8,0,0.559,0.0,2,14,0,0.7043601183374589,0.963914839749502
Micro Owners Club Mesh Shorts - Cream Marl,represent,shopify,shorts,110.0,premium,4.8,0,0.559,0.0,2,14,0,0.9500619210916686,0.925949563152347
